company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
15575669,"FERREIRA, Willem Petrus",British,"['70229', '71121', '71122']",british,british,70229,70,Professional Services
08237337,"GONZALEZ-LEE, Carlos Adrian",British,['77390'],british,british,77390,77,Other
15522383,"CASELBERG, Michael",British,['62090'],british,british,62090,62,Information & Communication
15522383,"LOMAS, David",British,['62090'],british,british,62090,62,Information & Communication
15178919,"DOBBS, Craig Andrew",British,['71129'],british,british,71129,71,Professional Services
12182757,"HIGGENS, Joseph Maxted",British,['70229'],british,british,70229,70,Professional Services
08132894,"FRYER, David John",British,['33120'],british,british,33120,33,Other
08132894,"FRYER, Helen Tracey",British,['33120'],british,british,33120,33,Other
09230597,"FOSTER, Patricia",British,['70229'],british,british,70229,70,Professional Services
09230597,"FOSTER, Paul Nigel",British,['70229'],british,british,70229,70,Professional Services
14581980,"PLESTER, James Hanwell",British,"['77390', '82990']",british,british,77390,77,Other
12165396,"MCDONELL, Richard",British,['70229'],british,british,70229,70,Professional Services
12165396,"MCDONELL, Susan",British,['70229'],british,british,70229,70,Professional Services
13878852,"CLARKE, Martin",British,"['13921', '31090', '46470', '95240']",british,british,13921,13,Manufacturing
13878852,"SZEWCZYK, Grzegorz",Polish,"['13921', '31090', '46470', '95240']",polish,polish,13921,13,Manufacturing
10036646,"MASANGKAY, Apolonio",Filipino,['81210'],filipino,filipino,81210,81,Other
10036646,"WILKES, Ben",British,['81210'],british,british,81210,81,Other
10037715,"HALLARE, Jan Bryan",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037715,"COBILLA, Youneer Murien",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037715,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10038095,"GALFO, Mary Chris",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10038095,"BATUYOG, Merlenita",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10038095,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10037883,"ESGUERRA, Elena",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037883,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
NI032832,"FEENEY, Eamon Martin",Irish,,irish,irish,,,Other
NI032832,"FEENEY, Linda Martina",Irish,,irish,irish,,,Other
12752695,"ECCLESTON, Anthony",British,['71121'],british,british,71121,71,Professional Services
14419511,"JAUHARI, Mayank",Emirati,"['24100', '63120']",emirati,emirati,24100,24,Manufacturing
14419511,"TEEVAN, Damian",British,"['24100', '63120']",british,british,24100,24,Manufacturing
10396487,"BARKER, Paul David",British,['32990'],british,british,32990,32,Manufacturing
14612542,"ALLEN, Craig",British,['20590'],british,british,20590,20,Manufacturing
08886706,"LYNCH, Robert Sean",British,['66190'],british,british,66190,66,Finance
05116660,"ROBSON, Elizabeth",English,['70229'],english,british,70229,70,Professional Services
12161834,"LAWRENCE, Nigel Steven",British,['70229'],british,british,70229,70,Professional Services
12161834,"LAWRENCE, Maria Martine",British,['70229'],british,british,70229,70,Professional Services
10037758,"CAYETANO, Lorena",Filipino,['52103'],filipino,filipino,52103,52,Other
10037758,"ANORE, Angelo",Filipino,['52103'],filipino,filipino,52103,52,Other
10037758,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037916,"GIRAO, John Michael",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037916,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10038273,"MAGSINO, Lei Ann",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038273,"GARGANIAN, Gene Donel",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038273,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10038236,"ELEP, Rolly",Filipino,['87100'],filipino,filipino,87100,87,Other
10038236,"WILKES, Ben",British,['87100'],british,british,87100,87,Other
10037593,"INTIA, Estelito",Filipino,['52103'],filipino,filipino,52103,52,Other
10037593,"AVENIDO, Elizabeth",Filipino,['52103'],filipino,filipino,52103,52,Other
10037593,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10038104,"DELA CRUZ, Susana",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038104,"COLOMA, Jay-Ar",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038104,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037892,"CANLAS, Karl Daniel",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037892,"RUPERTO, Parenas Jr",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037892,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10037522,"MATALOG, Dianne Kris",Filipino,['52103'],filipino,filipino,52103,52,Other
10037522,"MATULAC, Edlyn",Filipino,['52103'],filipino,filipino,52103,52,Other
10037522,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037731,"SARIEGO, Jhonalyn",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037731,"REYES, Mitchelle",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037731,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10037577,"EVANGELISTA, Rosalia",Filipino,['52103'],filipino,filipino,52103,52,Other
10037577,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10036966,"PULBOROZA, Nerryshiel",Filipino,['52103'],filipino,filipino,52103,52,Other
10036966,"ISIDRO, Raymon",Filipino,['52103'],filipino,filipino,52103,52,Other
10036966,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037992,"MANGAHAS, Marvin",Filipino,['52103'],filipino,filipino,52103,52,Other
10037992,"CAMBUSA, Gregario",Filipino,['52103'],filipino,filipino,52103,52,Other
10037992,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10036801,"SANTOS, Mary Anne",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10036801,"APOLE, Teodora",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10036801,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
10038105,"GALANG, Miguel",Filipino,['52103'],filipino,filipino,52103,52,Other
10038105,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037977,"MANUEL, Alex",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037977,"DE OCAMPO, Maria Cecilia",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037977,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10036902,"RARO, Alma",Filipino,['52103'],filipino,filipino,52103,52,Other
10036902,"HILARIO, Marven Rhioe",Filipino,['52103'],filipino,filipino,52103,52,Other
10036902,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10038283,"GALLARDO, Bryan",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038283,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037931,"BANAAG, Mylene",Filipino,['25940'],filipino,filipino,25940,25,Manufacturing
10037931,"WILKES, Ben",British,['25940'],british,british,25940,25,Manufacturing
10037803,"REPLAN, Lucia",Filipino,['52103'],filipino,filipino,52103,52,Other
10037803,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10038071,"MARCIA, Nida",Filipino,['52103'],filipino,filipino,52103,52,Other
10038071,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037118,"BARGOLA, Richard",Filipino,['22290'],filipino,filipino,22290,22,Manufacturing
10037118,"WILKES, Ben",British,['22290'],british,british,22290,22,Manufacturing
13038243,"CROZIER, Mickey Lee, Dr",British,"['70229', '72190']",british,british,70229,70,Professional Services
10037961,"MEDINA, Jeffery",Filipino,['52103'],filipino,filipino,52103,52,Other
10037961,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10038225,"BONDOC, Consuelo",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038225,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10038169,"VASQUEZ, Mhiriam",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038169,"DAYRIT, Nerissa",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038169,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10038080,"AGUILAR, Carolina",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038080,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037997,"GARCIA, Elizabeth",Filipino,['52103'],filipino,filipino,52103,52,Other
10037997,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037806,"BARRON JR, Rogelio",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037806,"ABBAGU, Jerry James",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037806,"BARRON JR, Rogelio",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037806,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037631,"COLANDOG, Jay",Filipino,['52103'],filipino,filipino,52103,52,Other
10037631,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037812,"USMAN, Lailanie",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037812,"INDUCTIVO, Ricardo",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037812,"USMAN, Lailanie",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037812,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037900,"EVANGELISTA, Bernadette",Filipino,['52103'],filipino,filipino,52103,52,Other
10037900,"ACUIN, Vanessa",Filipino,['52103'],filipino,filipino,52103,52,Other
10037900,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10038034,"VILLAMOR, Melinda",Filipino,['52103'],filipino,filipino,52103,52,Other
10038034,"ALMONTE, Noel",Filipino,['52103'],filipino,filipino,52103,52,Other
10038034,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
10037970,"DACUDAG, Elmir",Filipino,['52103'],filipino,filipino,52103,52,Other
10037970,"VILLARTA JR., David",Filipino,['52103'],filipino,filipino,52103,52,Other
10037970,"WILKES, Ben",British,['52103'],british,british,52103,52,Other
04672243,"GARDINER, Clifford",British,['71129'],british,british,71129,71,Professional Services
04672243,"DRAYCOTT, James Terence, Mr.",British,['71129'],british,british,71129,71,Professional Services
10037741,"ALAMARES, Eddie",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037741,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037849,"BALANG, Macy",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037849,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10038238,"PUTIAN, Teresita",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10038238,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
10037964,"REYES, Maria Jennifer",Filipino,['29310'],filipino,filipino,29310,29,Manufacturing
10037964,"WILKES, Ben",British,['29310'],british,british,29310,29,Manufacturing
03764190,"DALLOW, Peter",British,['70229'],british,british,70229,70,Professional Services
03764190,"DALLOW, Josephine Anne",British,['70229'],british,british,70229,70,Professional Services
03764190,"FITZGERALD, David Sean",British,['70229'],british,british,70229,70,Professional Services
10163700,"HARRISON, Russell",British,['32990'],british,british,32990,32,Manufacturing
03287792,"HOBLEY, Colin Barry",British,['62012'],british,british,62012,62,Information & Communication
12936187,"NURSE, Owen",British,['63990'],british,british,63990,63,Information & Communication
06837349,"ARTHUR, Alan, Dr",British,['94110'],british,british,94110,94,Other
06837349,"MOORE, Julia Elizabeth",British,['94110'],british,british,94110,94,Other
07417979,"SHAFFI, Mohamed Naseem",English,['71129'],english,british,71129,71,Professional Services
02200724,"CROSS, Michael, Dr",British,['74990'],british,british,74990,74,Professional Services
09915014,"FRAME, Georgina Margaret",British,['70229'],british,british,70229,70,Professional Services
09915014,"FRAME, James Harvey",British,['70229'],british,british,70229,70,Professional Services
05894648,"JOHNS, Trevor Russell",British,['71129'],british,british,71129,71,Professional Services
12084344,"IRONS, Sarah Rose",British,['70229'],british,british,70229,70,Professional Services
13360683,"OTHMAN, Zheen Sarbast",British,['26110'],british,british,26110,26,Manufacturing
13846103,"NORMAN, Richard John",British,['70229'],british,british,70229,70,Professional Services
13846103,"PECKHAM, Simon Charles",British,['70229'],british,british,70229,70,Professional Services
07360713,"JOHNSON, Richard Keith",British,['70229'],british,british,70229,70,Professional Services
07360713,"JOHNSON, Susan Elizabeth",British,['70229'],british,british,70229,70,Professional Services
08364773,"BROOKES, Kirsty",British,['62090'],british,british,62090,62,Information & Communication
08364773,"BROOKES, Martin",British,['62090'],british,british,62090,62,Information & Communication
13670745,"HILL, David Stuart",British,['70229'],british,british,70229,70,Professional Services
13670745,"HILL, Katherine Mary",British,['70229'],british,british,70229,70,Professional Services
07940565,"NICHOLSON, David John",British,['28110'],british,british,28110,28,Manufacturing
12948216,"EAGLE, Daniel William",British,['32990'],british,british,32990,32,Manufacturing
04940713,"MCDONALD, Nicole Claire",British,"['70229', '71121', '71129']",british,british,70229,70,Professional Services
04940713,"SHORT, Nicholas Gordon",British,"['70229', '71121', '71129']",british,british,70229,70,Professional Services
05925968,"MELIA, Carmel Mary Elizabeth, Mrs.",British,['70229'],british,british,70229,70,Professional Services
05925968,"MELIA, John Michael",British,['70229'],british,british,70229,70,Professional Services
05925968,"HOWELL, David Brian",British,['70229'],british,british,70229,70,Professional Services
05925968,"POOLE, Mark Alan",British,['70229'],british,british,70229,70,Professional Services
05925968,"STOTT, Guy",British,['70229'],british,british,70229,70,Professional Services
05925968,"STOTT, St John",British,['70229'],british,british,70229,70,Professional Services
08366500,"AUTY, Jacqueline Maureen",British,['82990'],british,british,82990,82,Other
08366500,"READ, Dale",British,['82990'],british,british,82990,82,Other
08366500,"AUTY, Barry Donald",British,['82990'],british,british,82990,82,Other
12390471,"BOUKADIA LOUTAYA, Krishna Sildesthe",French,"['47910', '82990']",french,french,47910,47,Retail
11664183,"COCKSEDGE, Paul",British,['56290'],british,british,56290,56,Other
09162591,"MCCALLAY-PEARCE, Rhiannon Jennifer",British,['47990'],british,british,47990,47,Retail
09162591,"PEARCE, Ashley",British,['47990'],british,british,47990,47,Retail
12315450,"HUGHES, Alan",British,['74909'],british,british,74909,74,Professional Services
11845640,"MARCHANT, James Robert",British,['85590'],british,british,85590,85,Other
07951743,"IBBOTSON, Paul",British,['70229'],british,british,70229,70,Professional Services
10358184,"ORLOS, Wojciech Jerzy",Polish,"['33120', '33200']",polish,polish,33120,33,Other
11520007,"COGAN, Zachary Lee",British,['64910'],british,british,64910,64,Finance
11520007,"BRIGGS, Richard Antony",British,['64910'],british,british,64910,64,Finance
